,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
385,2,2,2,2,1,2,-2,2,-1,-1,-1,-1,-1,2,2
386,2,2,2,-1,-1,-1,-1,-1,-2,2,2,2,2,2,-1
387,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
388,-1,-1,-1,2,2,1,1,1,1,2,2,2,2,2,2
389,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
390,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2
391,-1,-1,2,2,2,2,1,1,1,2,-1,-1,2,-1,2
392,-2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1
393,-2,2,2,2,2,2,2,2,2,2,2,2,2,1,-1
394,-2,2,2,2,2,2,2,2,2,-1,2,-1,2,-1,-1
395,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
396,2,2,2,2,2,2,2,-2,2,2,2,2,1,2,2
397,2,2,2,2,-1,2,2,2,2,2,2,2,1,2,2
398,2,2,2,2,2,2,2,2,2,-2,-2,-2,2,2,2
399,2,2,-2,2,-1,-1,-1,2,2,1,2,2,2,2,-1
400,-2,2,2,2,2,-1,-1,-1,2,2,2,2,2,2,2
401,-1,2,2,2,-1,-1,2,2,-1,2,2,-1,-1,-1,2
402,2,2,-1,-1,2,-2,-2,-2,2,2,-2,-2,2,2,2
403,2,2,2,2,-2,2,2,-2,2,-2,2,2,-2,2,2
404,2,2,2,2,2,2,-2,-2,2,2,2,-2,-1,2,2
405,2,2,2,2,-2,-2,-2,-2,2,2,-2,2,2,1,2
406,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2
407,2,2,1,2,2,2,2,2,2,2,-2,2,-1,2,2
408,2,2,2,2,2,-1,2,-1,-1,2,2,2,1,2,-1
409,2,2,-1,2,-2,2,-2,-2,-2,-2,2,-1,2,-1,2
410,2,2,2,2,-1,2,2,1,2,2,2,2,2,2,-2
411,-2,-2,-2,2,-1,2,1,2,2,2,2,2,2,2,2
412,2,2,2,-2,-2,2,-2,-2,2,2,2,2,-1,2,2
413,2,-2,2,2,2,1,2,2,2,2,-1,-1,-2,-2,-2
414,2,2,-2,-1,2,1,2,2,2,2,2,2,-2,2,2
415,2,2,2,2,2,2,-1,-1,2,-1,-1,2,-1,-1,-1
416,2,2,2,1,2,2,-1,2,-1,2,2,2,2,2,2
417,1,1,1,2,2,1,-1,2,-2,1,2,2,2,2,2
418,1,2,2,2,2,2,-1,-2,2,2,2,2,2,2,2
419,2,2,1,2,2,2,-1,2,-2,2,-2,-1,-1,-1,2
420,2,-1,-1,2,2,2,2,1,2,-2,2,-2,-2,2,2
421,-1,-1,-1,-1,2,-2,2,2,-2,-2,-2,-1,2,2,2
422,-2,2,2,2,2,2,-2,2,-1,2,2,2,2,2,2
423,2,2,-1,2,-1,-1,2,2,2,-2,2,2,1,1,-2
424,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2
425,-2,2,-2,2,2,2,2,2,2,2,2,2,2,2,-2
426,2,2,2,2,2,2,2,2,2,-2,2,2,-2,2,2
427,2,2,2,-2,-2,-2,2,1,1,1,2,-1,-1,-1,-1
428,-2,-2,2,-2,-2,2,2,2,2,2,2,1,1,2,-1
429,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,2
430,2,2,-2,2,2,1,-2,2,-2,2,2,1,1,2,-2
431,-1,-1,2,1,1,1,-2,-2,-2,2,-2,2,2,2,1
432,-2,2,2,2,2,1,2,-2,2,-2,2,2,2,2,2
433,1,1,2,1,1,2,-2,2,-1,2,2,-2,-2,1,1
434,2,2,1,1,2,-2,-1,-1,-2,2,2,-2,2,2,2
435,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
436,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
437,2,2,2,2,-2,2,2,2,2,2,2,2,2,-1,2
438,2,2,-2,2,2,-2,2,2,2,2,2,2,2,2,2
439,-1,2,1,1,1,2,2,2,2,2,-1,2,2,2,2
440,2,2,2,-2,-2,2,2,2,-1,2,2,2,1,2,-1
441,-1,2,-2,-2,2,-2,2,-1,-2,-2,2,2,2,2,2
442,-2,-2,2,-2,-2,-2,2,2,2,-1,-1,2,-2,-2,-2
443,2,2,2,2,2,2,-2,-2,2,-1,2,2,2,2,2
444,-2,2,2,2,2,-1,-1,-1,2,2,-1,1,1,2,2
445,2,2,2,2,-1,2,-2,-2,2,2,2,2,2,2,2
446,2,2,2,2,2,2,2,-1,2,2,2,2,2,2,2
447,2,-2,2,2,2,2,2,2,-2,2,1,2,2,2,1
448,-1,2,2,2,2,2,-1,2,-2,-2,-2,2,-2,2,2
449,2,2,2,2,2,-1,-1,2,-2,2,-1,2,-1,2,-1
450,-2,2,2,1,1,2,-1,2,-1,2,2,2,1,2,2
451,2,2,-2,-2,2,2,-1,2,2,2,2,2,1,2,-1
452,-2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2
453,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1
454,2,-2,2,2,2,-1,-1,2,2,2,2,1,2,2,2
455,2,-1,-1,-1,2,2,2,-1,2,2,2,2,-1,-1,2
456,2,2,2,2,2,2,1,2,2,2,2,2,-1,2,2
457,-2,2,2,2,2,1,2,-1,2,2,2,-2,-2,2,2
458,-1,2,2,2,1,2,2,2,2,2,2,2,2,-1,-1
459,2,2,2,2,1,2,2,2,2,2,2,2,2,-1,-1
460,2,2,2,2,2,-1,-1,2,-2,-2,-2,2,2,2,2
461,-1,2,2,2,1,2,1,2,-1,-1,2,2,2,2,2
462,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2
463,2,-1,-1,2,2,-1,2,-1,-1,2,2,2,2,2,-1
464,-1,2,2,-2,-2,-2,2,-1,2,2,2,2,2,2,1
465,2,2,-2,-2,-2,-2,2,2,2,2,-2,2,-1,2,2
466,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,2,-1
467,-2,1,2,2,2,-2,-2,-1,-1,2,2,2,2,2,-1
468,2,2,2,2,2,-2,2,-2,2,2,2,2,2,2,2
469,2,1,2,2,2,2,2,2,-1,2,2,2,-1,2,2
470,2,2,2,1,2,-2,-1,2,2,2,2,2,-1,2,2
471,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1
472,2,-1,1,1,1,2,2,2,2,-1,-1,-1,-1,2,2
473,2,-1,2,2,2,2,2,2,2,2,1,2,1,-1,2
474,-1,2,-1,2,-1,-1,-1,2,2,2,2,2,1,2,-2
475,2,2,2,2,1,2,-1,2,2,2,2,2,2,2,2
476,-1,2,2,2,1,2,-2,-2,2,2,1,2,2,2,2
477,2,2,2,2,2,-1,1,2,2,2,2,2,2,2,2
478,2,2,2,2,-1,-1,2,-2,2,2,2,2,-2,2,2
479,2,2,2,2,2,2,-1,2,2,2,2,-1,2,1,2
480,2,2,2,2,1,-1,2,-2,-2,2,2,2,2,2,2
481,1,1,2,1,1,2,-1,2,2,-2,-2,-2,2,-1,-1
482,2,2,2,2,2,2,-1,2,2,-2,2,-1,-1,-1,-1
483,2,2,2,2,2,-2,2,-1,-1,-1,2,2,2,2,-2
484,1,2,2,-2,2,1,2,2,-2,-1,2,2,2,-2,2
485,2,2,2,2,2,-1,2,2,-1,2,2,2,2,-2,-2
486,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2
487,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2
488,2,-1,-1,2,2,2,2,2,2,2,2,2,-2,2,2
489,2,-1,2,2,2,2,2,2,2,2,2,2,2,-2,2
490,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2
491,2,-1,-1,2,2,2,1,2,2,2,2,2,2,2,-1
492,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
493,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-1
494,2,2,2,2,2,-2,-2,-1,-1,-1,-1,2,2,2,2
495,-1,2,2,2,2,-2,2,2,2,-1,-1,-2,2,2,2
496,2,2,2,2,2,2,2,-2,2,2,2,2,2,2,2
497,-1,-1,-1,-1,2,-1,2,2,-2,2,2,2,2,2,2
498,1,-1,2,2,2,2,-1,-1,-2,2,2,2,2,2,2
499,2,2,2,2,2,2,2,-1,-2,2,2,2,2,2,1
500,2,2,2,2,1,2,2,-1,-2,2,2,2,2,2,2
501,2,2,2,2,-1,-2,2,2,2,2,2,-2,-1,-1,-1
502,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-1,-1
503,2,-2,-2,-2,2,2,2,2,2,2,2,-2,2,-1,-1
504,2,-1,-1,2,2,2,-1,2,2,2,-1,-1,-1,-1,-1
505,-1,2,-2,2,2,2,-2,2,2,2,2,2,2,2,-1
506,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,-2
507,2,2,2,2,2,-1,2,2,2,2,2,-1,2,2,1
508,2,2,2,-2,-1,2,2,2,2,2,2,2,2,2,2
509,2,2,2,-2,-1,2,2,2,2,2,2,-1,2,2,2
510,2,2,2,2,2,-1,-1,-1,2,2,-1,2,-2,2,2
511,2,2,2,2,2,-1,-1,-1,2,2,2,-1,-1,2,2
512,2,-2,2,-2,-2,2,-1,-1,-2,1,2,2,1,2,2
513,2,2,2,1,2,-1,-1,2,-2,-2,-2,2,2,2,-2
514,2,2,2,2,2,-2,-2,2,2,2,-2,-2,-2,2,2
515,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2
516,2,2,2,-1,-2,2,2,2,2,2,2,2,2,2,2
517,2,2,2,-1,2,-1,2,2,-2,2,2,2,2,2,2
518,-2,-2,2,2,2,-2,-2,-2,2,2,2,2,2,2,2
519,-2,1,1,1,1,1,2,2,2,2,2,2,1,1,1
520,2,-1,2,-2,-2,1,1,2,2,2,2,2,2,-1,2
521,2,-2,2,2,-2,-2,-2,-2,2,2,2,-1,-1,-1,-1
522,2,2,-2,2,2,2,2,2,1,-1,2,2,2,2,-2
523,2,2,2,2,2,-2,1,1,2,2,-1,2,2,1,2
524,2,2,2,2,2,1,1,2,1,2,2,2,2,-2,-2
525,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
526,2,2,2,1,2,2,2,1,2,2,2,2,1,-2,-2
527,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
528,2,2,2,2,2,2,2,2,-1,2,2,2,2,-1,2
529,2,2,2,2,2,1,2,2,-2,2,-2,-2,-2,2,2
530,-2,2,2,2,2,-1,2,-2,-2,2,-2,2,-2,2,2
531,-1,2,2,2,2,2,-1,-1,-1,2,-1,-1,-1,-1,-2
532,-1,2,-2,2,2,2,2,2,-2,2,-1,2,2,-1,-1
533,-1,2,-2,2,2,2,2,2,-2,-2,-1,2,2,1,2
534,2,2,2,2,2,2,2,-2,-2,-1,2,-1,-1,2,2
535,1,2,2,2,2,2,2,2,-2,2,-2,2,2,-1,-1
536,2,2,2,2,2,1,2,2,-2,2,-2,2,2,-1,2
537,-2,2,-1,2,2,2,2,2,2,2,-2,2,2,-2,-2
538,-2,-1,-1,2,2,2,1,2,2,2,2,2,2,-1,-1
539,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
540,-1,2,-1,2,2,2,-2,2,2,2,2,2,2,2,-1
541,-1,2,-1,2,2,2,2,2,-1,2,-2,-2,2,2,2
542,2,2,2,-1,-1,-1,-1,2,2,2,2,1,1,2,2
543,2,2,2,1,2,-1,-1,-1,-1,2,2,2,2,2,2
544,2,-1,-1,2,2,-1,2,2,-1,2,2,2,2,-1,-1
545,-2,-2,2,2,-1,2,2,2,-1,-1,2,-1,-1,2,2
546,2,2,2,2,2,2,-2,2,2,-2,2,-1,2,2,2
547,2,2,-2,2,2,2,1,2,-2,-1,-1,2,2,2,2
548,2,2,2,2,-2,-2,2,2,2,2,-1,2,2,2,2
549,2,1,2,2,2,2,2,2,2,-2,2,-1,2,1,1
550,2,2,-1,-1,2,2,2,-2,2,2,-1,2,2,2,1
551,2,1,2,2,2,2,2,-2,-2,-2,2,2,2,1,-1
552,-2,2,-1,-1,2,2,2,2,2,2,-1,-1,2,2,2
553,2,-2,-2,-2,-2,-2,2,-1,2,2,2,2,2,2,-1
554,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
555,2,-1,2,2,2,-1,2,2,2,2,-2,-2,-2,-2,2
556,-1,-1,-1,2,2,2,1,2,2,2,2,-1,2,2,-1
557,2,2,2,-1,2,1,1,1,1,2,2,2,2,2,2
558,-2,2,-1,2,2,2,2,2,-1,-2,2,2,-2,2,-2
559,-2,2,2,2,2,1,1,2,-1,-2,2,2,2,2,2
560,2,2,2,2,2,1,2,2,-2,2,-2,2,2,2,2
561,2,2,2,2,-1,-1,2,2,-1,2,2,2,2,-1,2
562,2,2,-1,2,2,-2,-2,-2,-1,-1,-1,-1,2,2,2
563,2,2,2,2,-1,-2,-2,2,-1,-1,-1,2,-2,-2,2
564,2,2,2,2,2,2,-2,2,2,2,-2,2,2,2,2
565,2,-2,2,2,2,2,2,2,2,2,-2,2,1,2,-1
566,-2,2,2,2,2,1,2,-1,2,-2,2,2,2,2,-1
567,-2,2,2,2,2,-2,2,-1,2,2,2,2,1,2,-1
568,2,2,-2,2,2,2,-2,2,-1,2,2,1,1,2,-1
569,-2,-2,2,2,2,2,2,2,2,2,2,2,2,-1,-1
570,-1,-1,2,2,2,2,2,-2,-2,1,2,1,2,-1,-2
571,2,-1,2,2,1,2,2,2,2,2,-2,2,-2,2,2
572,2,-2,-2,-2,2,2,2,2,2,2,-1,2,2,1,2
573,2,-1,-2,2,2,1,2,-1,-1,-1,-1,-2,2,2,2
574,2,-2,-2,2,2,1,-1,2,-2,2,1,2,1,2,2
575,2,-1,2,1,2,2,2,-1,-1,2,2,2,2,2,2
576,2,1,2,2,2,1,-1,2,-2,-2,-2,2,2,2,2
577,2,2,2,2,2,2,-1,2,2,2,2,2,2,2,2
578,-1,1,2,2,2,1,2,2,-2,-2,2,2,1,2,2
579,-1,-2,2,2,2,-1,2,2,2,2,2,2,2,2,2
580,-2,2,1,1,2,2,-1,-1,-2,2,2,2,2,2,2
581,-1,-1,-1,-1,2,2,-1,2,-2,2,2,2,2,2,2
582,-2,-2,2,2,2,2,-1,-2,1,2,1,2,2,2,2
583,-1,2,-2,2,2,2,2,2,1,1,2,2,2,2,2
584,2,-1,2,2,2,-1,-1,2,2,2,2,2,2,2,2
585,-2,2,-1,2,2,-2,2,1,2,2,2,-1,2,-1,-1
586,-2,-2,-2,-2,-2,-2,1,1,1,-1,-1,-1,2,-1,-2
587,2,2,2,2,2,2,2,2,2,1,2,2,2,-2,2
588,2,2,2,2,2,2,-1,2,-2,2,2,2,2,2,2
589,-2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
590,2,-2,2,2,2,2,2,2,-2,2,2,-2,-2,2,-1
591,-2,2,2,2,2,2,2,2,2,1,2,2,2,1,2
592,2,2,2,2,2,2,2,-1,-2,2,1,2,2,2,2
593,2,2,2,2,2,2,-1,2,-2,2,2,2,2,2,-2
594,2,2,2,2,2,1,-1,-1,-2,-2,2,2,2,2,2
595,-1,2,-2,-2,2,2,-2,2,2,2,2,2,-2,-2,2
596,-1,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2
597,-1,2,2,-1,2,2,1,2,2,2,2,-2,2,2,2
598,2,2,-1,2,-2,2,2,2,2,2,2,1,2,2,2
599,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
600,2,2,2,2,2,2,2,2,2,2,1,2,2,2,-1
601,2,2,2,2,2,2,2,2,-2,2,-1,-1,2,2,2
602,-2,-2,2,2,2,2,-2,2,2,2,2,2,2,2,-1
603,-2,2,-2,-2,-2,2,-1,2,-1,2,2,2,2,2,2
604,2,2,2,2,2,-1,2,2,-1,-1,2,2,2,2,2
605,-1,2,2,-2,2,2,2,2,2,2,2,-1,2,2,2
606,-2,-2,2,2,2,2,2,-1,-2,2,2,2,2,-1,2
607,-1,-1,2,2,2,2,-1,-2,-2,2,2,2,2,2,2
608,2,2,2,2,2,2,-1,2,2,2,2,2,2,2,2
609,2,2,2,2,2,2,-1,2,-2,2,1,1,1,2,2
610,2,2,2,2,2,2,-1,-2,-2,2,2,2,2,2,2
611,1,1,2,2,2,2,-1,2,2,2,2,2,2,2,2
612,2,-1,2,-1,2,-2,2,-2,2,2,2,2,2,2,2
613,2,1,2,1,-1,-1,2,-2,-2,2,2,2,-2,-2,-2
614,-2,-2,2,2,2,-1,2,-1,-1,2,2,-1,2,-1,2
615,2,2,2,2,2,2,2,-2,-2,2,-1,-1,-1,-1,-1
616,-2,2,2,1,2,1,1,-1,2,2,2,2,2,2,2
617,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2
618,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1
619,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,2,-2
620,2,2,2,2,2,-2,-2,2,-1,2,-1,2,2,1,-2
621,2,2,2,2,-1,-1,2,2,-1,2,-2,-2,2,2,1
622,-2,2,2,-1,2,2,2,-1,2,-2,2,2,-2,1,2
623,2,2,-2,-2,2,-1,-1,-1,2,2,2,2,2,2,2
624,2,-1,-1,2,-1,-1,2,-2,2,2,2,2,2,2,2
625,2,2,2,2,2,-1,2,2,2,-1,2,-1,-1,-1,2
626,2,2,1,1,1,1,2,-1,-1,2,-1,-1,2,2,2
627,2,2,2,-1,-1,2,-2,2,2,2,2,2,2,2,2
628,-2,2,2,2,-1,2,-1,2,-1,2,2,2,1,-2,-2
629,2,2,2,2,-1,2,2,2,2,2,2,2,2,2,1
630,-2,-2,-2,2,2,2,1,1,1,1,1,2,2,1,1
631,2,2,1,1,2,2,-2,-1,-1,1,2,2,1,2,-2
632,-2,-2,-1,2,2,2,2,2,2,2,2,2,2,-2,-2
633,-1,2,2,2,2,2,2,2,1,2,2,2,2,1,-2
634,-1,2,2,2,2,2,2,2,-2,2,2,-2,2,-2,2
635,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,-2
636,-1,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-1
637,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
638,2,2,2,-2,2,2,2,2,2,2,2,-2,-2,-1,2
639,2,1,-2,-2,-2,2,-2,2,2,2,2,2,2,2,1
640,2,2,2,2,1,2,-2,2,-1,2,2,2,2,2,2
641,2,1,1,2,2,-1,-1,2,-1,2,-1,2,2,2,2
642,-1,2,2,-2,2,2,2,2,-1,-1,2,-1,-1,-2,2
643,2,2,-1,2,-1,2,2,2,2,2,2,-1,2,2,2
644,2,2,2,2,2,2,-1,2,2,2,2,-1,2,2,2
645,2,2,2,2,2,2,2,2,2,2,2,-1,1,2,2
646,2,2,-2,2,-2,1,2,2,2,2,2,-2,2,2,2
647,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2
648,-2,-2,-2,2,2,2,2,2,2,-1,-1,-2,2,-2,-2
649,-1,-1,-1,-1,2,2,-2,2,-2,2,2,2,-1,-1,2
650,-1,2,2,2,2,-1,2,2,2,-1,-1,-1,-1,2,-1
651,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2
652,2,2,2,2,-1,2,2,2,2,2,2,2,2,2,2
653,2,2,2,-1,2,2,2,2,2,2,2,2,2,2,2
654,2,2,2,2,2,2,-2,2,-1,2,2,2,1,-2,-1
655,2,2,2,2,2,2,-2,2,2,-1,-1,2,2,2,2
656,2,2,1,1,2,2,-2,2,-1,2,-1,2,2,2,2
657,2,2,2,2,2,-2,-2,2,-1,2,2,2,2,2,2
658,2,2,2,2,2,1,-2,2,-1,2,2,2,2,2,2
659,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
660,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
661,-1,2,2,2,-1,2,2,2,1,1,2,2,-1,-2,-2
662,1,2,2,2,2,2,2,2,2,2,2,1,-1,-1,2
663,2,2,2,2,2,-2,2,2,2,2,2,2,-1,-1,2
664,2,2,2,-1,-1,-1,-1,-1,2,-2,-2,2,-1,2,2
665,-1,2,2,1,2,2,2,2,2,2,1,2,2,-2,2
666,-1,2,2,1,1,1,1,2,2,2,2,2,-2,2,2
667,2,2,2,2,2,1,2,2,2,2,2,2,2,-2,2
668,2,2,2,2,2,2,2,2,2,-2,2,2,2,2,2
669,2,2,2,2,-1,-2,-2,2,-2,2,2,-1,2,2,2
670,2,2,2,1,-1,-1,-1,-2,-2,2,2,2,2,2,-1
671,2,2,2,2,-1,-1,-2,-2,2,2,-2,-2,-1,-1,2
672,2,-1,2,-2,-2,-2,2,-1,-1,2,2,2,2,2,2
673,2,2,2,2,-1,2,2,2,2,2,2,2,-1,-1,2
674,-2,2,2,-1,2,-2,-2,-1,-1,2,2,2,2,2,2
675,2,2,2,2,2,2,2,-1,2,2,2,2,2,2,2
676,2,-1,2,-2,-2,-1,2,1,2,2,2,2,2,1,1
677,2,2,2,2,2,1,1,2,2,2,2,-1,1,2,2
678,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2
679,1,2,-2,2,-1,2,2,2,2,2,1,2,2,2,2
680,2,2,2,-2,2,2,2,-1,2,2,2,-1,2,2,-1
681,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2
682,-1,2,2,2,2,2,-2,2,2,2,2,2,2,2,-1
683,2,2,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,2,-2
684,2,2,2,-1,2,1,1,1,1,2,2,-2,-2,2,2
685,2,2,-1,-1,2,2,2,2,-1,2,2,2,2,2,2
686,-1,2,-1,1,1,1,1,2,2,-1,-2,2,2,2,-2
687,-1,-1,2,2,1,2,2,2,2,2,2,2,2,2,2
688,2,2,2,1,1,-1,-1,2,2,2,-1,2,2,2,-1
689,2,2,2,2,-1,-1,-1,2,-2,1,2,2,2,2,2
690,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2
691,2,2,2,2,-1,2,-2,2,2,2,2,2,-1,2,2
692,2,2,2,2,-2,-2,-2,-2,2,-2,-2,-1,2,2,2
693,2,1,2,2,2,2,-1,2,2,2,2,-1,2,1,2
694,2,2,2,2,2,2,2,2,-1,-1,-1,2,2,2,1
695,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
696,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2
697,2,2,2,-2,2,-1,2,2,1,1,2,-1,2,2,2
698,2,2,-2,2,2,2,1,2,2,2,2,2,2,2,2
699,-2,2,-2,-2,2,-1,2,2,2,2,2,2,2,-1,-1
700,2,-2,-2,2,2,1,2,2,2,2,1,2,2,2,2
701,-1,2,-1,-1,2,2,1,2,2,-2,1,2,2,2,2
702,-1,2,2,2,2,2,2,2,-2,2,2,2,2,2,2
703,2,-2,2,2,1,2,2,2,-2,2,2,2,2,2,2
704,2,-1,1,1,1,2,2,-1,-2,2,2,2,2,2,2
705,2,-1,2,2,-1,-1,2,2,2,-1,-1,2,2,2,2
706,2,2,2,2,2,-1,2,2,-1,-1,2,2,2,2,2
707,2,2,2,2,2,2,2,-2,2,-1,-1,2,-2,-2,2
708,2,2,2,-2,-2,2,2,2,-1,2,-2,2,-1,-2,2
709,2,2,2,2,2,2,2,-1,-1,2,-2,-2,1,2,2
710,-1,2,-2,2,-2,2,2,2,-1,2,2,1,2,2,2
711,2,-1,2,2,2,2,-1,2,2,-1,2,1,2,1,1
712,-1,-1,2,-1,2,2,1,2,-1,-2,-2,-2,2,2,2
713,-2,-2,-2,-2,2,2,2,2,-2,2,2,2,2,-2,-2
714,-1,2,-2,2,2,2,2,2,2,-1,2,2,-1,-1,-1
715,-1,-1,-2,2,2,2,2,2,2,2,-2,2,2,-1,-1
716,-1,2,-2,2,2,2,2,2,2,2,2,2,2,1,2
717,2,-1,2,-2,1,1,1,2,2,1,1,-2,2,2,2
718,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2
719,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2
720,1,2,2,2,1,2,2,-2,-1,-1,2,2,2,2,2
721,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,2
722,2,2,2,2,2,2,-2,2,-2,-2,2,2,-2,2,2
723,-2,2,2,-2,2,-1,-1,-2,2,2,2,2,2,1,2
724,2,2,-2,2,2,1,2,-1,2,-2,2,2,2,-2,2
725,2,2,2,2,2,-1,2,2,-2,2,2,2,2,2,2
726,1,1,1,2,2,2,-1,-1,2,-2,-2,-1,-2,2,2
727,2,2,2,2,1,1,-2,-2,-2,-2,2,2,2,-2,-2
728,2,2,2,1,2,2,2,2,-1,2,2,-1,-1,2,-2
729,-2,2,1,1,2,2,2,2,2,-1,2,2,2,2,2
730,-2,2,2,2,2,2,1,2,2,-1,-1,-1,2,2,-1
731,2,2,2,2,2,2,2,2,2,2,2,2,-2,-1,2
732,-2,2,2,2,2,2,2,2,2,2,-2,2,2,1,2
733,-1,-2,2,2,-2,2,2,2,2,2,2,2,2,2,2
734,-2,-2,2,-1,-2,2,2,2,2,2,2,2,2,2,2
735,-1,-1,2,-1,2,-2,-2,-2,2,2,2,2,2,2,-1
736,1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2
737,2,2,2,2,-1,2,2,2,2,2,-1,-1,2,2,2
738,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1
739,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
740,2,2,2,-1,2,2,2,2,2,2,2,2,2,2,2
741,2,2,2,2,2,1,1,2,2,2,2,2,2,2,-2
742,2,2,-1,-1,2,2,2,-1,2,2,2,1,2,-2,2
743,-1,-1,-1,2,-1,2,-2,-1,2,2,1,2,2,2,-2
744,2,1,1,1,2,-1,2,2,2,2,2,2,1,2,-2
745,-1,-1,2,-1,-1,2,2,2,-2,2,-1,-1,2,2,2
746,-1,2,2,2,2,2,2,2,-2,2,2,-2,2,2,-1
747,2,2,-1,2,2,2,2,2,2,2,2,2,2,2,2
748,2,2,2,2,2,2,2,-2,2,-1,2,-1,2,2,2
749,2,2,2,2,2,2,2,-2,-2,-2,2,-2,2,2,2
750,2,2,2,1,2,2,2,2,-2,2,-2,-1,2,2,2
751,2,2,-2,-2,-2,2,1,1,2,1,2,1,1,1,2
752,2,2,2,2,2,2,-2,-2,2,2,2,2,2,-1,2
753,2,2,2,1,2,2,-2,2,-1,2,2,2,2,2,2
754,2,2,2,-2,2,-2,-2,2,-1,2,2,2,2,2,2
755,2,2,2,2,2,2,-2,-2,-1,2,2,2,2,2,2
756,2,-1,2,1,-2,2,2,2,2,2,2,2,2,2,2
757,2,2,2,2,2,2,2,2,-1,-1,2,2,2,-2,2
758,2,1,2,2,2,2,-1,-1,-1,2,2,1,1,2,-2
759,2,2,2,2,2,2,2,2,-1,-1,2,2,2,2,-2
760,-1,2,2,2,2,2,2,-1,-1,2,2,2,2,2,-2
761,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-2
762,-1,2,-1,-1,2,2,2,-2,2,-1,2,2,-1,-1,2
763,2,2,-1,2,-1,2,2,2,2,2,2,-1,2,2,-1
764,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1
765,-1,-1,2,2,2,1,2,1,2,1,1,2,1,1,1
766,2,2,2,2,1,1,2,2,2,2,2,-1,2,2,2
767,2,2,-2,2,-2,2,2,2,2,2,2,2,1,1,2
768,2,2,2,2,2,2,-2,2,-1,2,2,2,2,2,2
769,2,2,1,1,2,2,2,2,-1,2,2,2,2,2,2
770,2,2,2,1,2,2,-2,2,-1,2,2,2,2,2,2
771,2,2,1,2,2,2,2,2,-1,1,2,2,2,2,2
772,2,2,2,-1,-1,-1,2,2,1,2,2,1,2,2,2
773,2,2,2,2,1,2,2,-1,2,2,2,2,1,-2,-2
774,2,2,1,2,2,2,-1,2,1,2,2,2,2,-2,-2
775,2,1,1,2,2,2,-1,2,2,2,2,2,1,2,2
